EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5144487,PIKE CO.,DETROIT,05/26/2000,2213,Tornado, ,F0,0,0,0,0,IL,CST, ,1095049,C,149,LSX,0,0,NWS STORM SURVEY, ,1,50,4,ESE,4,ESE,DETROIT,05/26/2000,2215,39.6,-90.61667,39.6,-90.61667,"A small tornado downed trees northeast of Milton before crossing the Illinois River into Scott County.","",38
5144488,PIKE CO.,MILTON,05/26/2000,2214,Tornado, ,F0,0,0,0,0,IL,CST, ,1095050,C,149,LSX,0,0,NWS STORM SURVEY, ,.8,50,4,SE,4,SE,MILTON,05/26/2000,2216,39.53333,-90.6,39.51667,-90.58333,"A small tornado downed trees southeast of Milton before crossing the Illinois River into Scott County.","",39
5149229,SCOTT CO.,WINCHESTER,05/26/2000,2215,Tornado, ,F0,0,0,0,0,IL,CST, ,1096603,C,171,ILX,0,0,NWS STORM SURVEY, ,5.3,70,8,WSW,8,WSW,WINCHESTER,05/26/2000,2219,39.58333,-90.6,39.63333,-90.51667,"A tornado which formed along the leading edge of a bow echo touched down in Pike County (WFO St. Louis CWA) 2.5 miles southeast of Detroit, then traveled to the east northeast, crossing the Illinois River south of Florence.  It moved into Scott County (WFO Central Illinois CWA) 8 miles west southwest of Winchester, but little damage was found in the river bottoms area until the tornado moved up into the bluffs.  About four miles west of Winchester, it flattened corn, uprooted several trees, snapped a couple of utility poles, damaged an outbuilding, and caused minor damage to two homes before lifting and dissipating.  No injuries were reported.","",40
5149590,SCOTT CO.,GLASGOW,05/26/2000,2216,Tornado, ,F0,0,0,0,0,IL,CST, ,1096603,C,171,ILX,0,0,NWS STORM SURVEY, ,3.5,70,6,WSW,6,WSW,GLASGOW,05/26/2000,2219,39.51667,-90.58333,39.53333,-90.51667,"This tornado formed on the leading edge of a bow echo over extreme eastern portions of Pike County (WFO St. Louis CWA) just north of Bedford, then crossed the Illinois River into Scott County (WFO Central Illinois CWA).  It moved east northeast but little damage was found in the river bottoms area.  Once the tornado crossed the bluffs 2.3 miles west southwest of Glasgow, scattered damage was found (numerous trees blown over) before it lifted and dissipated 2 miles west southwest of Glasgow.","",41
5149593,MORGAN CO.,MURRAYVILLE,05/26/2000,2236,Tornado, ,F1,0,0,44000,0,IL,CST, ,1096603,C,137,ILX,0,0,NWS STORM SURVEY, ,1.5,100,1,SW,1,SW,MURRAYVILLE,05/26/2000,2238,39.58333,-90.25,39.6,-90.23333,"A tornado touched down just southwest of Murrayville then moved northeast through town.  It lifted and dissipated one mile northeast of town.  In town, a large tree was blown over onto a home causing major damage to it and a car parked nearby.  None of the home's occupants were injured.  A garage was destroyed and the two vehicles parked in it were damaged.  Also, a lumber yard was destroyed.  On the northeast side of town a grain bin was destroyed and a church lost seven stained glass windows.  Also, it sustained minor roof damage.  Throughout town numerous trees, tree limbs, and power lines were blown down.","",42
5145067,LIVINGSTON CO.,CULLOM,05/31/2000,1405,Tornado, ,F0,0,0,0,0,IL,CST, ,1095234,C,105,LOT,0,0,FIRE DEPT/RESCUE SQUAD, ,.5,30,3,SSE,3,SSE,CULLOM,05/31/2000,1405,40.85,-88.25,40.85,-88.25,"A tornado was reported on the ground near Cullom by the fire department. There was no damage.","",43
5151018,CLINTON CO.,CARLYLE,06/16/2000,1125,Tornado, ,F0,0,0,0,0,IL,CST, ,1097109,C,27,LSX,0,0,NWS STORM SURVEY, ,1.5,50,2,N,2,N,CARLYLE,06/16/2000,1125,38.65,-89.36667,38.65,-89.33333,"A small tornado initially touched down north of Carlyle in the vicinity of  the Fun Center on Highway 127. Supports on some of the equipment were ripped off and driven into the ground by the tornado. The tornado damaged 2 homes northeast of the Fun Center ripping off roof shingles and damaging the roof of a garage. A pole barn was also destroyed.","",44
5154642,SHELBY CO.,OCONEE,06/20/2000,1332,Tornado, ,F1,0,1,75000,0,IL,CST, ,1098225,C,173,ILX,0,0,NWS STORM SURVEY, ,24,300, , , , ,OCONEE,06/20/2000,1424,39.28333,-89.11667,39.38333,-88.7,"The tornado first briefly touched down in the Oconee area where it blew down several large trees and tree limbs. The tornado then appeared to lift and move east-northeast across southern Shelby county, occasionally touching the ground in a number of places. The most significant touchdowns were found in two areas. The first was about 4 miles south of Tower Hill, where the track extended from 4.5 miles south-southwest of Tower Hill to 4 miles south-southeast of Tower Hill. Damage to trees, a grain bin, a garage and a grain auger were found in the area. The second significant touchdown started 4 miles south-southeast of Shelbyville. Even in this area, visual sightings by residents indicated that the tornado was not on the ground all the time. Damage in this area was the most substantial, with damage to several garages, as well as outbuildings destroyed and numerous trees uprooted. One women sustained minor cuts from flying glass.","",45
5151162,MONTGOMERY CO.,DONNELLSON,06/20/2000,1340,Tornado, ,F0,0,0,0,0,IL,CST, ,1097159,C,135,LSX,0,0,NWS STORM SURVEY, ,10.3,50,2,N,2,N,DONNELLSON,06/20/2000,1355,39.06667,-89.46667,39.11667,-89.26667,"A small tornado left an intermittent damage path across southeast Montgomery County. One grain bin was destroyed, otherwise damage was limited to downed trees and some power  lines.","",46
5154716,LOGAN CO.,BROADWELL,06/20/2000,1755,Tornado, ,F0,0,0,23000,0,IL,CST, ,1098225,C,107,ILX,0,0,NWS STORM SURVEY, ,.3,100, , , , ,BROADWELL,06/20/2000,1756,40.06667,-89.45,40.06667,-89.45,"A tornado briefly touched down in Broadwell. The top of a grain leg on an elevator was torn off and several trees and tree limbs were blown down. Also, a few power lines were blown down and a few homes sustained minor shingle and siding damage. No injuries were reported.","",47
5154266,SANGAMON CO.,SPRINGFIELD ARPT,06/20/2000,1844,Tornado, ,F0,0,0,1000,0,IL,CST, ,1098225,C,167,ILX,0,0,NWS STORM SURVEY, ,.2,150,2,ENE,2,ENE,SPRINGFIELD ARPT,06/20/2000,1845,39.85,-89.65,39.85,-89.65,"A brief touchdown occurred on the north side of Springfield. Four homes sustained minor damage to windows, roofs, siding and garages. Several large trees were destroyed. No injuries were reported.","",48
5154339,PIATT CO.,MANSFIELD,06/20/2000,2008,Tornado, ,F0,0,0,0,0,IL,CST, ,1098225,C,147,ILX,0,0,LAW ENFORCEMENT, ,1.5,50,1,SE,1,SE,MANSFIELD,06/20/2000,2014,40.2,-88.48333,40.18333,-88.46667,"A tornado made a series of brief touchdowns over a 2.6 mile long path. The tornado made its first touchdown 1 mile southeast of Mansfield (Piatt County) and destroyed a barn. As it traveled to the southeast, it crossed into Champaign County, 2.5 miles west of Mahomet. The final touchdown was 1.5 miles west-southwest of Mahomet, where a house sustained moderate damage to one outside wall. No injuries were reported.","",49
5154340,CHAMPAIGN CO.,MAHOMET,06/20/2000,2014,Tornado, ,F0,0,0,20000,0,IL,CST, ,1098225,C,19,ILX,0,0,LAW ENFORCEMENT, ,1.1,50,3,W,3,W,MAHOMET,06/20/2000,2015,40.2,-88.45,40.2,-88.43333,"A tornado made a series of brief touchdowns over a 2.6 mile long path. The tornado made its first touchdown 1 mile southeast of Mansfield (Piatt County) and destroyed a barn. As it traveled to the southeast, it crossed into Champaign County, 2.5 miles west of Mahomet. The final touchdown was 1.5 miles west-southwest of Mahomet, where a house sustained moderate damage to one outside wall. No injuries were reported.","",50
5151441,ST. CLAIR CO.,MILLSTADT,06/24/2000,1340,Tornado, ,F1,0,2,0,0,IL,CST, ,1097157,C,163,LSX,0,0,NWS STORM SURVEY, ,6.2,100,4,WNW,4,WNW,MILLSTADT,06/24/2000,1349,38.46667,-90.15,38.46667,-90.05,"At approximately 240 pm CDT, a tornado formed west northwest of Millstadt near the intersection of Bluffside and Metter Roads. Several large trees were downed and a cattle barn extensively damaged. The tornado moved east northeast causing mainly tree and power line damage and then turned more east entering the Triple Lakes Golf Club. One home, 2 large utility buildings and the clubhouse suffered varying degrees of damage. The tornado became multiple vortex in nature at this point producing 2 distinct damage paths. Numerous large trees were uprooted or downed while the tornado continued through the golf course. The tornado continued on an east path downing trees and power lines, crossing Route 163 to about  2 1/4 miles northeast of Millstadt and dissipating.  There were 2 minor injuries that occurred while the tornado went through the golf course.  A man suffered a back injury when the golf cart he was riding in overturned. Another man suffered minor injuries from flying debris.","",51
5163961,MACOUPIN CO.,MEDORA,07/18/2000,1750,Tornado, ,F0,0,0,0,0,IL,CST, ,1099043,C,117,LSX,0,0,TRAINED SPOTTER, ,.1,40, , , , ,MEDORA,07/18/2000,1751,39.16667,-90.13333,39.16667,-90.13333,"Storm spotters reported a brief tornado in a farm field.","",52
5163958,JERSEY CO.,ELSAH,07/18/2000,1830,Tornado, ,F0,0,0,0,0,IL,CST, ,1099040,C,83,LSX,0,0,EMERGENCY MANAGER, ,.1,40, , , , ,ELSAH,07/18/2000,1831,38.95,-90.35,38.95,-90.35,"Storm spotters reported a brief  tornado which only damaged a few trees.","",53
5163959,MACOUPIN CO.,PIASA,07/18/2000,1910,Tornado, ,F0,0,0,0,0,IL,CST, ,1099041,C,117,LSX,0,0,TRAINED SPOTTER, ,.1,40,2,SW,2,SW,PIASA,07/18/2000,1911,39.1,-90.15,39.1,-90.15,"Storm spotters reported a brief tornado in an open field.","",54
5165080,OGLE CO.,CRESTON,07/31/2000,1440,Tornado, ,F0,0,0,0,0,IL,CST, ,1098639,C,141,LOT,0,0,TRAINED SPOTTER, ,.5,50,1,NNW,1,NNW,CRESTON,07/31/2000,1440,41.95,-88.96667,41.95,-88.96667,"There were several reports of funnel clouds relayed through the county sherrif. The funnels were associated with an area of developing showers and thunderstorms in a relatively cool unstable airmass. A small tornado touched down briefly at a farm and moved southeast producing a damage path about 1/2 mile long and up to 150 feet wide. It damaged the roof and doors of a barn, damaged a machine shed and damaged trees. The siding was peeled off another nearby farm house. Trees were also damaged.","",55
5173303,MCLEAN CO.,TWIN GROVE,08/23/2000,1723,Tornado, ,F1,0,0,7000,0,IL,CST, ,1101127,C,113,ILX,0,0,NWS STORM SURVEY, ,.5,86,1,WSW,1,WSW,TWIN GROVE,08/23/2000,1724,40.5,-89.1,40.48333,-89.1,"Within a path of damaging winds, a tornado spun up 1.2 miles west southwest of Twin Grove.  It destroyed a large section of a corn field, then crossed a county road destroying several mature trees and demolishing a small metal shed.  The house on the property suffered only superficial damage to some trim.  The tornado continued to the southeast to another homestead, destroying several more mature trees and some rail fencing.  Sheet metal from the shed was found scattered about the second homestead.  The house on this property was undamaged.  The tornado then reached a densely forested area, where surface friction dissipated the vortex.  No injuries were reported.","",56
5157230,KNOX CO.,ST AUGUSTINE,09/11/2000,2045,Tornado, ,F0,0,0,0,0,IL,CST, ,1102925,C,95,ILX,0,0,EMERGENCY MANAGER, ,.5,75,3,NE,3,NE,ST AUGUSTINE,09/11/2000,2050,40.75,-90.36667,40.71667,-90.35,"A small tornado touched down 2.5 miles northeast of St. Augustine. It moved through some corn fields, flattening them, before lifting 3 miles east of St. Augustine. No damage occurred to any structures, trees or power lines. No injuries were reported. Wind estimates were between 60 and 65 miles per hour, classifying it as an F-0 on the Fujita scale.","",57
5174502,HARDIN CO.,CAVE IN ROCK,10/05/2000,1652,Tornado, ,F0,0,0,0,0,IL,CST, ,1103538,C,69,PAH,0,0,LAW ENFORCEMENT, ,.2,30,4,N,4,N,CAVE IN ROCK,10/05/2000,1653,37.51667,-88.16667,37.51667,-88.16667,"A brief tornado touchdown was observed along Route 1, 4 to 5 miles north of the community of Cave-In-Rock. Due to the very remote nature of the area, within the Shawnee National Forest, no damage could be confirmed. The parent thunderstorm displayed very strong tornadic characteristics on radar.","",58
5239916,MARSHALL CO.,CAMP GROVE,04/09/2001,1728,Tornado, ,F0,0,0,0,0,IL,CST, ,1113305,C,123,ILX,0,0,STORM CHASER, ,.3,15,7,ESE,7,ESE,CAMP GROVE,04/09/2001,1733,41.05,-89.53333,41.05,-89.53333,"Tornado touched down in open field for approximately 5 minutes. No damage was reported.","",59
5243225,MADISON CO.,GRANITE CITY,04/10/2001,2035,Tornado, ,F1,0,1,5000000,0,IL,CST, ,1114122,C,119,LSX,0,0,NWS STORM SURVEY, ,2,100, , , , ,GRANITE CITY,04/10/2001,2038,38.71667,-90.13333,38.73333,-90.06667,"The 6th and last tornado spawned by the Heavy Precipitation Supercell that moved across the NWS St. Louis, County Warning Area, formed on the east side of Granite City and moved east into south Pontoon Beach. The tornado first damaged an apartment complex near Worthen Park. Two buildings were destroyed with 4 others suffering major to minor damage. Several cars in the parking lot were damaged by flying debris. One person was injured by flying glass. The tornado caused intermittent damage as it moved east across the Legacy Golf Course. Trees were downed and 3 homes suffered roof damage. In southern Pontoon Beach, one house was destroyed as the attached garage was blown away and the entire roof blown off. About 20 other homes/businesses were damaged before the tornado dissipated.","",60
5241264,DE KALB CO.,KIRKLAND,05/10/2001,2110,Tornado, ,F0,0,0,0,0,IL,CST, ,1113598,C,37,LOT,0,0,LAW ENFORCEMENT, ,.1,20, , , , ,KIRKLAND,05/10/2001,2110,42.08333,-88.85,42.08333,-88.85,"A tornado was spotted by police, a trained spotter and the public in a farm field. There was no damage reported.","",61
5241265,IROQUOIS CO.,PAPINEAU,05/26/2001,1410,Tornado, ,F0,0,0,0,0,IL,CST, ,1113599,C,75,LOT,0,0,TRAINED SPOTTER, ,.2,30, , , , ,PAPINEAU,05/26/2001,1410,40.96667,-87.71667,40.96667,-87.71667,"A spotter reported that a tornado briefly touched down at a farm just south of Papineau. Tree limbs and power lines were knocked down and a barn was damaged. Debris was scattered over several acres.","",62
5258321,MADISON CO.,HIGHLAND,05/31/2001,1408,Tornado, ,F0,0,0,50000,0,IL,CST, ,1119501,C,119,LSX,0,0,NEWSPAPER, ,.2,50, , , , ,HIGHLAND,05/31/2001,1410,38.73333,-89.66667,38.73333,-89.66667,"A small tornado formed near Highland High School causing minor damage, but a lot of shook up people. The tornado passed over the school gymnasium ripping 6 air conditioner units off their bases. Minor damage also occurred to the roof of the gym and to the ceiling of the second story classrooms.  The tornado then crossed Route 160 causing some minor damage to farm outbuildings.","",63
