city_ascii,state_id,City,lat,lng
Gilman City,MO,"Gilman City, MO",40.1311,-93.8739
Gilmanton,WI,"Gilmanton, WI",44.4738,-91.6785
Gilmer,TX,"Gilmer, TX",32.7318,-94.9461
Gilmore,MD,"Gilmore, MD",39.5831,-78.9513
Gilmore,AR,"Gilmore, AR",35.4131,-90.2973
Gilmore City,IA,"Gilmore City, IA",42.7268,-94.4368
Gilroy,CA,"Gilroy, CA",37.0046,-121.5854
Gilson,IL,"Gilson, IL",40.8629,-90.1992
Gilt Edge,TN,"Gilt Edge, TN",35.5336,-89.8303
Giltner,NE,"Giltner, NE",40.7749,-98.1535
Ginger Blue,MO,"Ginger Blue, MO",36.5899,-94.4596
Girard,OH,"Girard, OH",41.1665,-80.6963
Girard,PA,"Girard, PA",42.0042,-80.3192
Girard,KS,"Girard, KS",37.5094,-94.8456
Girard,IL,"Girard, IL",39.4466,-89.7821
Girard,GA,"Girard, GA",33.04,-81.7122
Girard,TX,"Girard, TX",33.3636,-100.6598
Girardville,PA,"Girardville, PA",40.7922,-76.283
Girdletree,MD,"Girdletree, MD",38.0989,-75.4003
Gisela,AZ,"Gisela, AZ",34.1015,-111.2895
Glacier,WA,"Glacier, WA",48.8908,-121.9351
Glacier Colony,MT,"Glacier Colony, MT",48.8287,-112.2149
Glacier View,AK,"Glacier View, AK",61.8511,-147.7764
Gladbrook,IA,"Gladbrook, IA",42.1861,-92.7151
Glade,KS,"Glade, KS",39.6837,-99.3116
Glade Spring,VA,"Glade Spring, VA",36.7899,-81.7726
Gladeview,FL,"Gladeview, FL",25.8395,-80.2368
Gladeville,TN,"Gladeville, TN",36.1158,-86.4316
Gladewater,TX,"Gladewater, TX",32.5426,-94.9465
Gladstone,MO,"Gladstone, MO",39.2134,-94.5592
Gladstone,OR,"Gladstone, OR",45.3864,-122.5934
Gladstone,MI,"Gladstone, MI",45.8521,-87.0358
Gladstone,ND,"Gladstone, ND",46.8595,-102.5701
Gladstone,IL,"Gladstone, IL",40.8643,-90.9566
Gladwin,MI,"Gladwin, MI",43.9837,-84.4876
Glandorf,OH,"Glandorf, OH",41.0279,-84.0791
Glasco,NY,"Glasco, NY",42.0454,-73.9477
Glasco,KS,"Glasco, KS",39.3609,-97.8372
Glasford,IL,"Glasford, IL",40.5728,-89.813
Glasgow,DE,"Glasgow, DE",39.6015,-75.7473
Glasgow,KY,"Glasgow, KY",37.0048,-85.9263
Glasgow,MT,"Glasgow, MT",48.199,-106.6321
Glasgow,VA,"Glasgow, VA",37.6348,-79.4514
Glasgow,MO,"Glasgow, MO",39.2278,-92.8393
Glasgow,OR,"Glasgow, OR",43.4371,-124.1961
Glasgow,WV,"Glasgow, WV",38.2109,-81.4218
Glasgow,IL,"Glasgow, IL",39.5487,-90.48
Glasgow,PA,"Glasgow, PA",40.6444,-80.508
Glasgow Village,MO,"Glasgow Village, MO",38.7578,-90.1984
Glassboro,NJ,"Glassboro, NJ",39.7014,-75.1113
Glassmanor,MD,"Glassmanor, MD",38.8181,-76.9833
Glassport,PA,"Glassport, PA",40.3261,-79.8861
Glastonbury Center,CT,"Glastonbury Center, CT",41.7016,-72.6002
Glazier,TX,"Glazier, TX",36.0137,-100.2702
Gleason,TN,"Gleason, TN",36.2174,-88.6107
Gleed,WA,"Gleed, WA",46.6594,-120.6025
Glen,MS,"Glen, MS",34.8585,-88.4199
Glen,MT,"Glen, MT",45.4789,-112.6918
Glen Acres,NM,"Glen Acres, NM",32.375,-108.7162
Glen Allan,MS,"Glen Allan, MS",33.0267,-91.0226
Glen Allen,VA,"Glen Allen, VA",37.666,-77.4838
Glen Allen,AL,"Glen Allen, AL",33.8922,-87.7329
Glen Allen,MO,"Glen Allen, MO",37.3171,-90.0282
Glen Alpine,NC,"Glen Alpine, NC",35.7307,-81.7826
Glen Arbor,MI,"Glen Arbor, MI",44.896,-85.9899
Glen Aubrey,NY,"Glen Aubrey, NY",42.2623,-76.0003
Glen Burnie,MD,"Glen Burnie, MD",39.156,-76.6071
Glen Campbell,PA,"Glen Campbell, PA",40.8197,-78.8297
Glen Carbon,IL,"Glen Carbon, IL",38.758,-89.9822
Glen Cove,NY,"Glen Cove, NY",40.8709,-73.6287
Glen Dale,WV,"Glen Dale, WV",39.9466,-80.7565
Glen Echo,MD,"Glen Echo, MD",38.9683,-77.1412
Glen Echo Park,MO,"Glen Echo Park, MO",38.7009,-90.2965
Glen Elder,KS,"Glen Elder, KS",39.5001,-98.3066
Glen Ellen,CA,"Glen Ellen, CA",38.3564,-122.5412
Glen Ellyn,IL,"Glen Ellyn, IL",41.8666,-88.0629
Glen Ferris,WV,"Glen Ferris, WV",38.1519,-81.2185
Glen Fork,WV,"Glen Fork, WV",37.6982,-81.5362
Glen Gardner,NJ,"Glen Gardner, NJ",40.7004,-74.9395
Glen Haven,WI,"Glen Haven, WI",42.8313,-91.0633
Glen Head,NY,"Glen Head, NY",40.8449,-73.618
Glen Hope,PA,"Glen Hope, PA",40.8009,-78.4985
Glen Jean,WV,"Glen Jean, WV",37.9272,-81.1531
Glen Lyn,VA,"Glen Lyn, VA",37.3727,-80.858
Glen Lyon,PA,"Glen Lyon, PA",41.1806,-76.0785
Glen Park,NY,"Glen Park, NY",44.0016,-75.9548
Glen Raven,NC,"Glen Raven, NC",36.1246,-79.4649
Glen Ridge,NJ,"Glen Ridge, NJ",40.8041,-74.2043
Glen Ridge,FL,"Glen Ridge, FL",26.6714,-80.0751
Glen Rock,NJ,"Glen Rock, NJ",40.9601,-74.125
Glen Rock,PA,"Glen Rock, PA",39.7935,-76.7307
Glen Rose,TX,"Glen Rose, TX",32.2461,-97.7442
Glen St. Mary,FL,"Glen St. Mary, FL",30.2752,-82.1604
Glen Ullin,ND,"Glen Ullin, ND",46.812,-101.8333
Glen White,WV,"Glen White, WV",37.73,-81.2797
Glen Wilton,VA,"Glen Wilton, VA",37.7555,-79.8213
Glenaire,MO,"Glenaire, MO",39.2197,-94.4515
Glenarden,MD,"Glenarden, MD",38.9294,-76.8577
Glenbeulah,WI,"Glenbeulah, WI",43.7982,-88.0464
Glenbrook,NV,"Glenbrook, NV",39.0986,-119.9341
Glenburn,ND,"Glenburn, ND",48.5136,-101.2211
Glencoe,IL,"Glencoe, IL",42.1347,-87.7641
Glencoe,MN,"Glencoe, MN",44.7699,-94.151
Glencoe,AL,"Glencoe, AL",33.9447,-85.9322
Glencoe,FL,"Glencoe, FL",29.0005,-80.9604
Glencoe,OK,"Glencoe, OK",36.2318,-96.9313
Glencoe,KY,"Glencoe, KY",38.7253,-84.8238
Glencoe,LA,"Glencoe, LA",29.8111,-91.6703
Glencoe,OH,"Glencoe, OH",40.0106,-80.8815
Glendale,AZ,"Glendale, AZ",33.5791,-112.2311
Glendale,CA,"Glendale, CA",34.1819,-118.2468
Glendale,WI,"Glendale, WI",43.1287,-87.9277
Glendale,MO,"Glendale, MO",38.5935,-90.3826
Glendale,CO,"Glendale, CO",39.7036,-104.9352
Glendale,OH,"Glendale, OH",39.2706,-84.4584
Glendale,MS,"Glendale, MS",31.368,-89.3086
Glendale,OR,"Glendale, OR",42.7381,-123.4294
Glendale,UT,"Glendale, UT",37.3342,-112.6035
Glendale,SC,"Glendale, SC",34.9452,-81.8364
Glendale Colony,SD,"Glendale Colony, SD",44.7979,-98.2868
Glendale Colony,MT,"Glendale Colony, MT",48.8432,-112.5438
Glendale Heights,IL,"Glendale Heights, IL",41.9196,-88.0785
Glendive,MT,"Glendive, MT",47.1101,-104.707
Glendo,WY,"Glendo, WY",42.5049,-105.025
Glendon,PA,"Glendon, PA",40.6607,-75.2364
Glendora,CA,"Glendora, CA",34.1449,-117.8467
Glendora,NJ,"Glendora, NJ",39.8405,-75.0677
Glendora,MS,"Glendora, MS",33.8275,-90.2926
Gleneagle,CO,"Gleneagle, CO",39.0453,-104.8288
Glenfield,PA,"Glenfield, PA",40.5207,-80.1333
Glenfield,ND,"Glenfield, ND",47.4551,-98.5664
Glenford,OH,"Glenford, OH",39.8863,-82.3201
Glenham,SD,"Glenham, SD",45.533,-100.2711
Glenmont,MD,"Glenmont, MD",39.0698,-77.0467
Glenmont,OH,"Glenmont, OH",40.519,-82.0925
Glenmoor,OH,"Glenmoor, OH",40.6639,-80.6133
Glenmoore,PA,"Glenmoore, PA",40.0868,-75.782
Glenmora,LA,"Glenmora, LA",30.9733,-92.5824
Glenn,GA,"Glenn, GA",33.1493,-85.2092
Glenn Dale,MD,"Glenn Dale, MD",38.9833,-76.804
Glenn Heights,TX,"Glenn Heights, TX",32.5506,-96.8548
Glenn Springs,SC,"Glenn Springs, SC",34.8134,-81.8415
Glennallen,AK,"Glennallen, AK",62.1278,-145.7693
Glenns Ferry,ID,"Glenns Ferry, ID",42.9504,-115.3067
Glennville,GA,"Glennville, GA",31.9379,-81.9305
Glennville,CA,"Glennville, CA",35.7242,-118.7152
Glenolden,PA,"Glenolden, PA",39.8996,-75.2919
Glenpool,OK,"Glenpool, OK",35.9488,-96.0052
Glenrock,WY,"Glenrock, WY",42.8565,-105.8625
Glens Falls,NY,"Glens Falls, NY",43.3109,-73.6458
Glens Falls North,NY,"Glens Falls North, NY",43.335,-73.6832
Glenshaw,PA,"Glenshaw, PA",40.5391,-79.9735
Glenside,PA,"Glenside, PA",40.1032,-75.1517
Glenvar,VA,"Glenvar, VA",37.276,-80.1257
Glenvar Heights,FL,"Glenvar Heights, FL",25.709,-80.3155
Glenview,IL,"Glenview, IL",42.0825,-87.8214
Glenview,KY,"Glenview, KY",38.3019,-85.6519
Glenview Hills,KY,"Glenview Hills, KY",38.2951,-85.6382
Glenview Manor,KY,"Glenview Manor, KY",38.2907,-85.6333
Glenvil,NE,"Glenvil, NE",40.5025,-98.2545
Glenville,CT,"Glenville, CT",41.0351,-73.6657
Glenville,WV,"Glenville, WV",38.9379,-80.834
Glenville,MN,"Glenville, MN",43.5734,-93.2809
Glenville,NC,"Glenville, NC",35.1718,-83.1273
Glenwillow,OH,"Glenwillow, OH",41.3608,-81.4727
Glenwood,IL,"Glenwood, IL",41.541,-87.6118
Glenwood,IA,"Glenwood, IA",41.0446,-95.7406
Glenwood,MN,"Glenwood, MN",45.6521,-95.3649
Glenwood,AR,"Glenwood, AR",34.3278,-93.5308
Glenwood,GA,"Glenwood, GA",32.1805,-82.6709
Glenwood,UT,"Glenwood, UT",38.7625,-111.9876
Glenwood,NE,"Glenwood, NE",40.7555,-99.081
Glenwood,IN,"Glenwood, IN",39.6256,-85.3025
Glenwood,WA,"Glenwood, WA",46.0228,-121.2925
Glenwood,AL,"Glenwood, AL",31.6675,-86.173
Glenwood,MO,"Glenwood, MO",40.5243,-92.5766
Glenwood,NC,"Glenwood, NC",35.6161,-81.9833
Glenwood,NM,"Glenwood, NM",33.3188,-108.8811
Glenwood City,WI,"Glenwood City, WI",45.0521,-92.1658
Glenwood Landing,NY,"Glenwood Landing, NY",40.8295,-73.6378
Glenwood Springs,CO,"Glenwood Springs, CO",39.5455,-107.3347
Glidden,IA,"Glidden, IA",42.0577,-94.7266
Glidden,TX,"Glidden, TX",29.6976,-96.5907
Glidden,WI,"Glidden, WI",46.1346,-90.5721
Glide,OR,"Glide, OR",43.3029,-123.0666
Globe,AZ,"Globe, AZ",33.387,-110.7513
Gloria Glens Park,OH,"Gloria Glens Park, OH",41.0578,-81.901
Glorieta,NM,"Glorieta, NM",35.584,-105.7629
Gloster,MS,"Gloster, MS",31.1951,-91.0176
Gloster,LA,"Gloster, LA",32.1921,-93.8112
Gloucester,MA,"Gloucester, MA",42.626,-70.6897
Gloucester,NC,"Gloucester, NC",34.7292,-76.5391
Gloucester City,NJ,"Gloucester City, NJ",39.8924,-75.1172
Gloucester Courthouse,VA,"Gloucester Courthouse, VA",37.4053,-76.526
Gloucester Point,VA,"Gloucester Point, VA",37.2767,-76.5043
Glouster,OH,"Glouster, OH",39.5022,-82.0842
Gloversville,NY,"Gloversville, NY",43.0491,-74.3465
Gloverville,SC,"Gloverville, SC",33.5274,-81.8144
Gluckstadt,MS,"Gluckstadt, MS",32.5322,-90.1034
Glyndon,MN,"Glyndon, MN",46.8709,-96.5784
Gnadenhutten,OH,"Gnadenhutten, OH",40.3598,-81.4289
Gobles,MI,"Gobles, MI",42.3617,-85.8774
Goddard,KS,"Goddard, KS",37.6652,-97.5617
Godfrey,IL,"Godfrey, IL",38.9577,-90.2156
Godfrey,GA,"Godfrey, GA",33.4513,-83.503
Godley,TX,"Godley, TX",32.455,-97.5302
Godley,IL,"Godley, IL",41.2385,-88.2452
Godwin,NC,"Godwin, NC",35.2134,-78.677
Goehner,NE,"Goehner, NE",40.8327,-97.2196
Goessel,KS,"Goessel, KS",38.2473,-97.3454
Goff,KS,"Goff, KS",39.6641,-95.9317
Golconda,IL,"Golconda, IL",37.3619,-88.487
Golconda,NV,"Golconda, NV",40.9522,-117.4997
Gold Bar,WA,"Gold Bar, WA",47.8563,-121.6921
Gold Beach,OR,"Gold Beach, OR",42.3974,-124.4171
Gold Canyon,AZ,"Gold Canyon, AZ",33.3639,-111.423
Gold Hill,OR,"Gold Hill, OR",42.4358,-123.0527
Gold Hill,NC,"Gold Hill, NC",35.5254,-80.3452
Gold Hill,CO,"Gold Hill, CO",40.0597,-105.4189
Gold Key Lake,PA,"Gold Key Lake, PA",41.3145,-74.9434
Gold Mountain,CA,"Gold Mountain, CA",39.7613,-120.5191
Gold River,CA,"Gold River, CA",38.6268,-121.2488
Goldcreek,MT,"Goldcreek, MT",46.5838,-112.9284
Golden,CO,"Golden, CO",39.7406,-105.2118
Golden,IL,"Golden, IL",40.1104,-91.0193
Golden,MO,"Golden, MO",36.5266,-93.6637
Golden,MS,"Golden, MS",34.4866,-88.1863
Golden,OK,"Golden, OK",34.0312,-94.8978
Golden,NM,"Golden, NM",35.2637,-106.223
Golden Acres,NM,"Golden Acres, NM",35.2112,-107.9182
Golden Beach,MD,"Golden Beach, MD",38.49,-76.7019
Golden Beach,FL,"Golden Beach, FL",25.966,-80.121
Golden City,MO,"Golden City, MO",37.3931,-94.0942
Golden Gate,FL,"Golden Gate, FL",26.1844,-81.7031
Golden Gate,IL,"Golden Gate, IL",38.3589,-88.2046
Golden Glades,FL,"Golden Glades, FL",25.9129,-80.2013
Golden Grove,SC,"Golden Grove, SC",34.7324,-82.4407
Golden Hills,CA,"Golden Hills, CA",35.1409,-118.4968
Golden Meadow,LA,"Golden Meadow, LA",29.3876,-90.2739
Golden Shores,AZ,"Golden Shores, AZ",34.7819,-114.4777
Golden Triangle,NJ,"Golden Triangle, NJ",39.9288,-75.0398
Golden Valley,MN,"Golden Valley, MN",44.9901,-93.3591
Golden Valley,AZ,"Golden Valley, AZ",35.206,-114.2327
Golden Valley,NV,"Golden Valley, NV",39.6178,-119.8231
Golden Valley,ND,"Golden Valley, ND",47.2901,-102.0652
Golden Valley Colony,MT,"Golden Valley Colony, MT",46.2592,-109.2735
Golden View Colony,SD,"Golden View Colony, SD",43.6954,-97.4487
Goldendale,WA,"Goldendale, WA",45.8192,-120.8233
Goldenrod,FL,"Goldenrod, FL",28.6114,-81.2916
Golden's Bridge,NY,"Golden's Bridge, NY",41.2878,-73.6682
Goldfield,IA,"Goldfield, IA",42.7356,-93.9179
Goldfield,NV,"Goldfield, NV",37.7121,-117.2378
Goldfield,CO,"Goldfield, CO",38.7176,-105.1253
Goldonna,LA,"Goldonna, LA",32.0155,-92.9203
Goldsboro,NC,"Goldsboro, NC",35.3778,-77.9717
Goldsboro,PA,"Goldsboro, PA",40.1542,-76.7515
Goldsboro,MD,"Goldsboro, MD",39.0316,-75.7821
Goldsby,OK,"Goldsby, OK",35.1308,-97.4783
Goldsmith,TX,"Goldsmith, TX",31.9832,-102.6163
Goldston,NC,"Goldston, NC",35.5929,-79.3286
Goldstream,AK,"Goldstream, AK",64.9339,-148.0083
Goldthwaite,TX,"Goldthwaite, TX",31.4513,-98.5736
Goldville,AL,"Goldville, AL",33.0842,-85.7831
Goleta,CA,"Goleta, CA",34.4361,-119.8594
Golf,IL,"Golf, IL",42.0586,-87.785
Golf,FL,"Golf, FL",26.5043,-80.1091
Golf Manor,OH,"Golf Manor, OH",39.1878,-84.4469
Goliad,TX,"Goliad, TX",28.6708,-97.3917
Golinda,TX,"Golinda, TX",31.3715,-97.0765
Golovin,AK,"Golovin, AK",64.564,-162.9989
Goltry,OK,"Goltry, OK",36.5319,-98.151
Golva,ND,"Golva, ND",46.7347,-103.9829
Gomer,OH,"Gomer, OH",40.8457,-84.1812
Gonvick,MN,"Gonvick, MN",47.7391,-95.5125
Gonzales,LA,"Gonzales, LA",30.2132,-90.9234
Gonzales,CA,"Gonzales, CA",36.5055,-121.4427
Gonzales,TX,"Gonzales, TX",29.5126,-97.4472
Gonzalez,FL,"Gonzalez, FL",30.5822,-87.2906
Goochland,VA,"Goochland, VA",37.6974,-77.8943
Good Hope,CA,"Good Hope, CA",33.7706,-117.2771
Good Hope,AL,"Good Hope, AL",34.1102,-86.8662
Good Hope,GA,"Good Hope, GA",33.785,-83.6094
Good Hope,IL,"Good Hope, IL",40.5574,-90.6752
Good Hope,OH,"Good Hope, OH",39.4467,-83.3594
Good Pine,LA,"Good Pine, LA",31.6933,-92.1637
Good Thunder,MN,"Good Thunder, MN",44.0068,-94.0705
Goodell,IA,"Goodell, IA",42.9238,-93.6141
Goodenow,IL,"Goodenow, IL",41.3922,-87.6397
Goodfield,IL,"Goodfield, IL",40.6266,-89.2688
Goodhue,MN,"Goodhue, MN",44.3994,-92.6255
Gooding,ID,"Gooding, ID",42.9373,-114.7134
Goodland,KS,"Goodland, KS",39.3489,-101.7143
Goodland,IN,"Goodland, IN",40.7637,-87.2951
Goodland,FL,"Goodland, FL",25.9252,-81.648
Goodland,MN,"Goodland, MN",47.1636,-93.1376
Goodlettsville,TN,"Goodlettsville, TN",36.333,-86.7026
Goodlow,TX,"Goodlow, TX",32.1091,-96.2152
Goodman,MS,"Goodman, MS",32.9677,-89.9128
Goodman,MO,"Goodman, MO",36.7388,-94.4091
Goodman,WI,"Goodman, WI",45.623,-88.3518
Goodmanville,CA,"Goodmanville, CA",35.4348,-118.939
Goodnews Bay,AK,"Goodnews Bay, AK",59.1271,-161.5753
Goodrich,MI,"Goodrich, MI",42.9147,-83.5092
Goodrich,TX,"Goodrich, TX",30.6092,-94.9467
Goodrich,ND,"Goodrich, ND",47.4759,-100.1247
Goodridge,MN,"Goodridge, MN",48.1442,-95.8039
Goodsprings,NV,"Goodsprings, NV",35.8319,-115.4352
Goodview,MN,"Goodview, MN",44.0692,-91.7166
Goodville,PA,"Goodville, PA",40.128,-76.0046
Goodwater,AL,"Goodwater, AL",33.0608,-86.0516
Goodwell,OK,"Goodwell, OK",36.5948,-101.6224
Goodwin,AR,"Goodwin, AR",34.9407,-91.0036
Goodwin,SD,"Goodwin, SD",44.8775,-96.8497
Goodyear,AZ,"Goodyear, AZ",33.2614,-112.3622
Goodyear Village,AZ,"Goodyear Village, AZ",33.1973,-111.8724
Goodyears Bar,CA,"Goodyears Bar, CA",39.5459,-120.888
Goofy Ridge,IL,"Goofy Ridge, IL",40.3948,-89.9407
Goose Creek,SC,"Goose Creek, SC",32.9927,-80.0055
Goose Creek,KY,"Goose Creek, KY",38.2934,-85.5906
Goose Creek Lake,MO,"Goose Creek Lake, MO",37.9828,-90.3408
Goose Creek Village,VA,"Goose Creek Village, VA",39.0432,-77.5254
Goose Lake,IA,"Goose Lake, IA",41.9676,-90.3817
Gopher Flats,OR,"Gopher Flats, OR",45.6658,-118.7225
Gordo,AL,"Gordo, AL",33.3221,-87.904
Gordon,GA,"Gordon, GA",32.8866,-83.3349
Gordon,NE,"Gordon, NE",42.8064,-102.204
Gordon,PA,"Gordon, PA",40.7502,-76.3398
Gordon,TX,"Gordon, TX",32.5455,-98.3672
Gordon,AL,"Gordon, AL",31.1436,-85.0925
Gordon,OH,"Gordon, OH",39.9303,-84.5091
Gordon,WI,"Gordon, WI",46.2409,-91.7995
Gordon Heights,NY,"Gordon Heights, NY",40.8645,-72.9678
Gordonsville,VA,"Gordonsville, VA",38.136,-78.1879
Gordonsville,TN,"Gordonsville, TN",36.1817,-85.9324
Gordonville,PA,"Gordonville, PA",40.0211,-76.1366
Gordonville,MO,"Gordonville, MO",37.3111,-89.6739
Gordonville,AL,"Gordonville, AL",32.1489,-86.6995
Gore,OK,"Gore, OK",35.5418,-95.1129
Gore,VA,"Gore, VA",39.2627,-78.3293
Goree,TX,"Goree, TX",33.468,-99.5236
Goreville,IL,"Goreville, IL",37.5611,-88.9557
Gorham,KS,"Gorham, KS",38.8806,-99.0237
Gorham,IL,"Gorham, IL",37.7151,-89.4831
Gorman,TX,"Gorman, TX",32.2136,-98.6721
Gorman,NC,"Gorman, NC",36.0417,-78.8092
Gorman,MD,"Gorman, MD",39.2923,-79.3527
Gorst,WA,"Gorst, WA",47.5239,-122.7053
Goshen,IN,"Goshen, IN",41.5743,-85.8309
Goshen,CA,"Goshen, CA",36.3493,-119.4206
Goshen,AR,"Goshen, AR",36.1044,-94.0033
Goshen,KY,"Goshen, KY",38.4026,-85.5823
Goshen,UT,"Goshen, UT",39.9511,-111.9008
Goshen,OH,"Goshen, OH",39.2325,-84.1532
Goshen,AL,"Goshen, AL",31.7182,-86.1242
Goshen,VA,"Goshen, VA",37.9901,-79.5067
Goshen,NJ,"Goshen, NJ",39.1465,-74.8524
Gosnell,AR,"Gosnell, AR",35.9644,-89.9721
Gosport,IN,"Gosport, IN",39.3507,-86.6665
Goss,MO,"Goss, MO",39.5149,-91.9433
Gotebo,OK,"Gotebo, OK",35.0712,-98.8743
Gotha,FL,"Gotha, FL",28.5306,-81.5191
Gotham,WI,"Gotham, WI",43.2225,-90.297
Gothenburg,NE,"Gothenburg, NE",40.9242,-100.154
Gough,GA,"Gough, GA",33.088,-82.2286
Gouglersville,PA,"Gouglersville, PA",40.2702,-76.0192
Gould,AR,"Gould, AR",33.9872,-91.5641
Gould,OK,"Gould, OK",34.6692,-99.7736
Goulding,FL,"Goulding, FL",30.4396,-87.23
Goulds,FL,"Goulds, FL",25.5614,-80.388
Gouldsboro,PA,"Gouldsboro, PA",41.2429,-75.4449
Gouldtown,NJ,"Gouldtown, NJ",39.4152,-75.1912
Govan,SC,"Govan, SC",33.2227,-81.1748
Gove City,KS,"Gove City, KS",38.9595,-100.4871
Government Camp,OR,"Government Camp, OR",45.3022,-121.7527
Governors Club,NC,"Governors Club, NC",35.8437,-79.0454
Governors Village,NC,"Governors Village, NC",35.8519,-79.0258
Gowanda,NY,"Gowanda, NY",42.4612,-78.9339
Gowen,OK,"Gowen, OK",34.8781,-95.4742
Gower,MO,"Gower, MO",39.6129,-94.5947
Gowrie,IA,"Gowrie, IA",42.2779,-94.2897
Graball,TN,"Graball, TN",36.4838,-86.4396
Grabill,IN,"Grabill, IN",41.2094,-84.9681
Grace,ID,"Grace, ID",42.5756,-111.73
Grace,MS,"Grace, MS",32.9915,-90.9569
Grace City,ND,"Grace City, ND",47.5513,-98.8039
Graceham,MD,"Graceham, MD",39.6152,-77.3829
Gracemont,OK,"Gracemont, OK",35.1879,-98.2591
Graceton,PA,"Graceton, PA",40.5072,-79.1688
Graceville,FL,"Graceville, FL",30.9609,-85.5123
Graceville,MN,"Graceville, MN",45.5686,-96.4372
Graceville Colony,SD,"Graceville Colony, SD",43.9289,-97.284
Gracey,KY,"Gracey, KY",36.8792,-87.6638
Grady,AR,"Grady, AR",34.0787,-91.6976
Grady,NM,"Grady, NM",34.8217,-103.3157
Graeagle,CA,"Graeagle, CA",39.7572,-120.6486
Graettinger,IA,"Graettinger, IA",43.237,-94.7504
Graf,IA,"Graf, IA",42.4939,-90.8733
Graford,TX,"Graford, TX",32.9374,-98.2474
Grafton,WI,"Grafton, WI",43.3204,-87.948
Grafton,OH,"Grafton, OH",41.2809,-82.038
Grafton,WV,"Grafton, WV",39.3409,-80.0162
Grafton,ND,"Grafton, ND",48.4142,-97.4056
Grafton,IL,"Grafton, IL",38.9764,-90.4258
Grafton,IA,"Grafton, IA",43.3307,-93.0687
Grafton,NE,"Grafton, NE",40.6298,-97.7146
Grafton,VT,"Grafton, VT",43.1706,-72.6084
Graham,WA,"Graham, WA",47.0322,-122.2827
Graham,NC,"Graham, NC",36.0589,-79.3894
Graham,TX,"Graham, TX",33.1017,-98.5779
Graham,GA,"Graham, GA",31.8292,-82.503
Graham,MO,"Graham, MO",40.2013,-95.0404
Graham,AL,"Graham, AL",33.4552,-85.323
Grahamsville,NY,"Grahamsville, NY",41.8527,-74.5522
Grahamtown,MD,"Grahamtown, MD",39.6448,-78.9225
Grain Valley,MO,"Grain Valley, MO",39.0171,-94.2084
Grainfield,KS,"Grainfield, KS",39.1143,-100.4684
Graingers,NC,"Graingers, NC",35.3164,-77.5066
Grainola,OK,"Grainola, OK",36.9379,-96.6488
Grambling,LA,"Grambling, LA",32.5275,-92.7124
Gramercy,LA,"Gramercy, LA",30.061,-90.6929
Gramling,SC,"Gramling, SC",35.0782,-82.1332
Grampian,PA,"Grampian, PA",40.9647,-78.6114
Granada,CO,"Granada, CO",38.063,-102.3115
Granada,MN,"Granada, MN",43.693,-94.3496
Granbury,TX,"Granbury, TX",32.4475,-97.7702
Granby,MO,"Granby, MO",36.918,-94.2607
Granby,CO,"Granby, CO",40.0647,-105.9194
Grand Bay,AL,"Grand Bay, AL",30.4717,-88.345
Grand Beach,MI,"Grand Beach, MI",41.774,-86.7887
Grand Blanc,MI,"Grand Blanc, MI",42.9258,-83.6181
Grand Cane,LA,"Grand Cane, LA",32.0836,-93.8088
Grand Canyon Village,AZ,"Grand Canyon Village, AZ",36.0474,-112.1623
Grand Canyon West,AZ,"Grand Canyon West, AZ",35.9998,-113.8103
Grand Coteau,LA,"Grand Coteau, LA",30.4202,-92.0438
Grand Coulee,WA,"Grand Coulee, WA",47.9392,-119.0029
Grand Detour,IL,"Grand Detour, IL",41.9011,-89.4137
Grand Falls Plaza,MO,"Grand Falls Plaza, MO",37.0355,-94.5379
Grand Forks,ND,"Grand Forks, ND",47.9214,-97.0884
Grand Forks AFB,ND,"Grand Forks AFB, ND",47.9557,-97.3913
Grand Haven,MI,"Grand Haven, MI",43.0553,-86.2201
Grand Island,NE,"Grand Island, NE",40.9218,-98.3586
Grand Isle,LA,"Grand Isle, LA",29.2135,-90.0308
Grand Isle,ME,"Grand Isle, ME",47.3065,-68.1552
Grand Junction,CO,"Grand Junction, CO",39.0877,-108.5673
Grand Junction,IA,"Grand Junction, IA",42.033,-94.2369
Grand Junction,TN,"Grand Junction, TN",35.05,-89.1889
Grand Lake,CO,"Grand Lake, CO",40.2502,-105.8232
Grand Lake Towne,OK,"Grand Lake Towne, OK",36.5048,-95.0252
Grand Ledge,MI,"Grand Ledge, MI",42.7534,-84.7448
Grand Marais,MN,"Grand Marais, MN",47.7588,-90.3445
Grand Marais,MI,"Grand Marais, MI",46.6685,-85.9751
Grand Marsh,WI,"Grand Marsh, WI",43.8852,-89.7072
Grand Meadow,MN,"Grand Meadow, MN",43.7062,-92.5701
Grand Mound,WA,"Grand Mound, WA",46.8018,-123.0118
Grand Mound,IA,"Grand Mound, IA",41.8237,-90.6507
Grand Pass,MO,"Grand Pass, MO",39.205,-93.4427
Grand Point,LA,"Grand Point, LA",30.0451,-90.7488
Grand Prairie,TX,"Grand Prairie, TX",32.6871,-97.0208
Grand Rapids,MI,"Grand Rapids, MI",42.9619,-85.6562
Grand Rapids,MN,"Grand Rapids, MN",47.238,-93.5327
Grand Rapids,OH,"Grand Rapids, OH",41.4078,-83.868
Grand Ridge,FL,"Grand Ridge, FL",30.7083,-85.0207
Grand Ridge,IL,"Grand Ridge, IL",41.2361,-88.831
Grand River,OH,"Grand River, OH",41.7418,-81.2846
